galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_nuke_fire_v001.wav HTTP/1.1" 200 253484 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_nuke_burst_v001.wav HTTP/1.1" 200 648044 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_comet_destroyed_v001.wav HTTP/1.1" 200 265004 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_player_hit_v001.wav HTTP/1.1" 200 103724 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_mothership_hit_v001.wav HTTP/1.1" 200 167078 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_mothership_destroyed_v001.wav HTTP/1.1" 200 964844 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_victory_stinger_v001.wav HTTP/1.1" 200 417644 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/audio/gg_game_over_stinger_v001.wav HTTP/1.1" 200 446444 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/images/owned/sprites/gg_player_ship_v002_sheet.png HTTP/1.1" 200 1526881 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/images/owned/sprites/gg_boss_mothership_v002_sheet.png HTTP/1.1" 200 2613922 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/images/owned/sprites/gg_enemy_scout_v002_sheet.png HTTP/1.1" 200 1662578 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/images/owned/sprites/gg_enemy_cruiser_v002_sheet.png HTTP/1.1" 200 2227097 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
galactic-gunners-founder-local  | 192.168.0.1 - - [24/Aug/2026:00:03:32 +0000] "GET /assets/images/owned/sprites/gg_enemy_destroyer_v002_sheet.png HTTP/1.1" 200 2180249 "http://localhost:8027/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.0.0 Safari/537.36" "-"
